problem_id,problem_family,variant_type,model,crystallization_layer,n_layers_processed,layer_cosine_similarities,target_rank_per_layer,target_logprob_per_layer,target_token_id,target_token_decoded
SP_005,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9024, 0.9426, 0.9275, 0.9161, 0.9252, 0.9415, 0.949, 0.9441, 0.9438, 0.9636, 0.9632, 0.9652, 0.9687, 0.9718, 0.9801, 0.9772, 0.9708, 0.9646, 0.9544, 0.9303, 0.9097, 0.8952, 0.8825, 0.8887, 0.9048, 0.9132, 0.929, 0.8003]","[152045, 152040, 152033, 152035, 152024, 151998, 151977, 151980, 151949, 151980, 151940, 151913, 151851, 151929, 151947, 151924, 151915, 151946, 151921, 151963, 151934, 151998, 152012, 152014, 152016, 152004, 151993, 48100]","[-12.7715, -13.4047, -14.0593, -14.1866, -14.344, -16.0193, -15.9678, -16.5196, -15.6935, -18.1626, -17.9559, -17.9849, -17.2362, -19.1867, -22.8646, -20.1593, -20.3092, -22.2859, -22.7747, -25.2147, -26.9656, -37.2874, -49.919, -69.1947, -109.734, -146.4696, -193.6373, -43.2209]",15,0
WIS_001,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9738, 0.9809, 0.9662, 0.9667, 0.9707, 0.9769, 0.9778, 0.9773, 0.9741, 0.9808, 0.9804, 0.9793, 0.9799, 0.9822, 0.9877, 0.986, 0.9786, 0.9759, 0.9699, 0.9646, 0.9571, 0.9604, 0.9618, 0.9646, 0.9741, 0.9779, 0.9786, 0.9401]","[152039, 152037, 152028, 152028, 152019, 151990, 151940, 151959, 151931, 151962, 151924, 151904, 151811, 151929, 151940, 151909, 151882, 151919, 151906, 151959, 151945, 152008, 152019, 152018, 152022, 152016, 152009, 21428]","[-12.7899, -13.4285, -14.1431, -14.1989, -14.3321, -15.9525, -15.79, -16.3398, -15.5749, -17.8633, -17.7435, -17.6383, -16.8459, -19.2285, -22.2419, -19.7563, -19.4344, -21.5466, -22.5908, -25.499, -28.2002, -42.2117, -54.0426, -70.663, -113.3526, -148.205, -196.7477, -43.1603]",15,0
WIS_002,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9609, 0.9729, 0.9595, 0.9595, 0.9619, 0.9721, 0.9746, 0.969, 0.9657, 0.9754, 0.9756, 0.9762, 0.9778, 0.9809, 0.9866, 0.9843, 0.978, 0.9752, 0.9674, 0.9611, 0.9528, 0.9546, 0.9546, 0.9567, 0.9676, 0.9735, 0.9748, 0.9322]","[152040, 152046, 152050, 152053, 152051, 152044, 152034, 152036, 152022, 152038, 152036, 152030, 152024, 152033, 152036, 152026, 152028, 152037, 152021, 152037, 152042, 152047, 152051, 152051, 152052, 152051, 152052, 72565]","[-12.7585, -13.4546, -14.3012, -14.5533, -14.7752, -16.6783, -16.5429, -17.0961, -16.2701, -18.9215, -18.9495, -18.9289, -18.2202, -20.7684, -24.0208, -21.0484, -20.8946, -23.4053, -24.0347, -26.8983, -30.612, -44.6055, -56.8762, -76.3512, -121.7355, -159.9397, -214.6698, -46.1458]",16,1
WIS_003,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9443, 0.9652, 0.9462, 0.9432, 0.9477, 0.9632, 0.9668, 0.9586, 0.957, 0.9705, 0.97, 0.9712, 0.9738, 0.9772, 0.9834, 0.9816, 0.9757, 0.973, 0.9679, 0.9641, 0.9562, 0.9588, 0.9581, 0.9604, 0.9709, 0.9754, 0.9776, 0.9398]","[152038, 152046, 152049, 152053, 152051, 152044, 152036, 152039, 152024, 152040, 152036, 152031, 152024, 152033, 152036, 152027, 152028, 152037, 152017, 152035, 152037, 152046, 152050, 152051, 152052, 152051, 152052, 92188]","[-12.7561, -13.5029, -14.3126, -14.5877, -14.7536, -16.7263, -16.5864, -17.1464, -16.254, -18.9744, -18.8934, -19.0977, -18.5447, -21.0698, -24.0849, -21.3034, -21.1643, -23.5424, -23.9296, -27.0894, -30.6482, -44.0391, -56.5074, -76.1733, -121.8353, -161.9053, -215.1035, -47.5354]",16,1
WIS_004,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9423, 0.9635, 0.9447, 0.945, 0.9501, 0.9645, 0.9678, 0.9592, 0.9564, 0.9703, 0.9708, 0.9719, 0.9734, 0.9769, 0.9829, 0.9811, 0.9763, 0.9746, 0.9709, 0.9675, 0.9591, 0.9598, 0.9554, 0.9582, 0.9693, 0.9745, 0.9774, 0.9391]","[152039, 152038, 152024, 152027, 152009, 151986, 151955, 151960, 151946, 151964, 151917, 151895, 151786, 151923, 151931, 151892, 151875, 151906, 151889, 151951, 151938, 152004, 152016, 152017, 152016, 152015, 152015, 110713]","[-12.7635, -13.3888, -14.0306, -14.1055, -14.2007, -15.8624, -15.8377, -16.2982, -15.6591, -17.9064, -17.6329, -17.6257, -16.5718, -19.0288, -22.1526, -19.6832, -19.4747, -21.5477, -22.1473, -24.7333, -27.6619, -40.4639, -52.1654, -69.0725, -111.2599, -146.0775, -197.5967, -47.0099]",15,0
WIS_005,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9426, 0.9648, 0.9528, 0.9514, 0.955, 0.9688, 0.9724, 0.9644, 0.9619, 0.9738, 0.9744, 0.9755, 0.9778, 0.9802, 0.986, 0.9839, 0.9768, 0.9731, 0.968, 0.9593, 0.9493, 0.9481, 0.9465, 0.9496, 0.9627, 0.9689, 0.9709, 0.924]","[152008, 152040, 152038, 152047, 152047, 152038, 152032, 152037, 152037, 152035, 152029, 152024, 152009, 152028, 152031, 152024, 152025, 152023, 152009, 152021, 152022, 152029, 152042, 152041, 152043, 152042, 152044, 65027]","[-12.6739, -13.412, -14.1497, -14.4476, -14.6675, -16.5196, -16.5342, -17.1558, -16.4354, -18.9643, -18.7046, -18.6284, -18.103, -20.5366, -24.1579, -21.2769, -21.4368, -23.4143, -24.3448, -27.1042, -30.2987, -43.2901, -55.0617, -75.1593, -118.3302, -155.5539, -205.3115, -46.5452]",17,2
CC_031,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9887, 0.9895, 0.9846, 0.9814, 0.9804, 0.9845, 0.983, 0.9809, 0.9761, 0.9749, 0.9693, 0.9672, 0.9695, 0.9681, 0.9727, 0.9671, 0.9442, 0.9152, 0.8995, 0.8729, 0.8221, 0.809, 0.7927, 0.8287, 0.8604, 0.8538, 0.8594, 0.5824]","[151489, 151826, 151865, 151921, 151941, 151939, 151878, 151908, 151934, 151953, 151955, 151875, 151848, 151901, 151904, 151866, 151924, 151916, 151893, 151897, 151921, 151955, 151965, 151926, 151932, 151944, 151942, 101692]","[-12.4844, -13.0211, -13.6424, -13.7411, -14.0247, -15.4256, -15.5068, -16.0849, -15.5146, -17.0444, -17.5134, -17.0361, -17.1703, -19.2479, -22.7158, -19.9268, -20.5545, -22.2842, -23.0964, -25.2334, -28.5689, -42.4429, -55.0709, -77.9238, -113.1394, -145.6887, -185.8067, -55.5384]",20,5
CC_032,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9887, 0.9894, 0.9833, 0.9795, 0.9786, 0.9837, 0.9824, 0.9802, 0.9753, 0.9754, 0.9695, 0.9667, 0.9695, 0.9697, 0.9729, 0.9678, 0.9447, 0.9182, 0.9041, 0.8798, 0.8336, 0.8211, 0.8031, 0.8374, 0.8668, 0.8614, 0.8672, 0.6007]","[151811, 151920, 151893, 151946, 151947, 151904, 151859, 151918, 151948, 151989, 151969, 151891, 151888, 151896, 151942, 151928, 151949, 151950, 151885, 151905, 151889, 151944, 151990, 151966, 151975, 151979, 151958, 85882]","[-12.5544, -13.1063, -13.6959, -13.7982, -14.0574, -15.3093, -15.4293, -16.1086, -15.5849, -17.2438, -17.6587, -17.1058, -17.4152, -19.4022, -22.7998, -20.2069, -20.7648, -22.388, -22.8144, -25.1441, -28.2665, -41.9799, -55.4769, -78.5514, -114.4399, -148.0761, -186.7776, -54.4036]",19,4
CC_033,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9891, 0.9895, 0.9832, 0.9794, 0.9784, 0.9833, 0.982, 0.98, 0.9756, 0.9741, 0.9682, 0.966, 0.9685, 0.9677, 0.9728, 0.9675, 0.9443, 0.9157, 0.9025, 0.8795, 0.8306, 0.8177, 0.7989, 0.835, 0.8674, 0.8624, 0.8684, 0.603]","[152030, 152042, 152045, 152048, 152044, 152043, 152036, 152040, 152036, 152044, 152041, 152031, 152025, 152037, 152040, 152032, 152045, 152046, 152033, 152036, 152039, 152047, 152052, 152050, 152051, 152052, 152050, 72063]","[-12.7501, -13.4793, -14.305, -14.3923, -14.6589, -16.4068, -16.5001, -17.2132, -16.3929, -18.3029, -18.8116, -18.3713, -18.6601, -21.2174, -25.1674, -22.0371, -22.6313, -24.6646, -25.4416, -28.2427, -31.7538, -47.277, -61.1029, -87.9753, -127.774, -165.107, -210.2433, -53.2342]",16,1
CC_034,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9889, 0.9894, 0.9839, 0.9802, 0.9792, 0.9841, 0.9829, 0.9805, 0.9759, 0.9759, 0.9699, 0.9672, 0.9699, 0.97, 0.973, 0.9678, 0.9447, 0.9183, 0.8981, 0.873, 0.8243, 0.8164, 0.8048, 0.8385, 0.8667, 0.861, 0.8624, 0.5857]","[151906, 151984, 151987, 151987, 151975, 151994, 151961, 151995, 151991, 152015, 152010, 151960, 151953, 151971, 151987, 151961, 151981, 151964, 151973, 151952, 151947, 152002, 152021, 152014, 152016, 152018, 152009, 63171]","[-12.5969, -13.2334, -13.9111, -13.9465, -14.1747, -15.7166, -15.7677, -16.5366, -15.8417, -17.5874, -18.0384, -17.5033, -17.8517, -20.0294, -23.2649, -20.4526, -21.1501, -22.5305, -23.655, -25.5531, -29.1151, -43.4714, -57.4278, -81.4484, -118.8402, -153.5782, -192.3553, -54.2047]",18,3
CC_035,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9887, 0.9894, 0.9845, 0.9812, 0.9803, 0.9844, 0.9829, 0.9808, 0.976, 0.9749, 0.9693, 0.9673, 0.9696, 0.9683, 0.9727, 0.9673, 0.9449, 0.9169, 0.9036, 0.8797, 0.8312, 0.818, 0.7987, 0.8339, 0.8648, 0.858, 0.8653, 0.5975]","[151544, 151783, 151803, 151818, 151815, 151819, 151715, 151824, 151789, 151901, 151876, 151769, 151753, 151812, 151787, 151806, 151882, 151858, 151841, 151848, 151898, 151890, 151922, 151878, 151881, 151886, 151861, 100627]","[-12.4916, -12.9847, -13.5512, -13.5859, -13.8057, -15.0846, -15.1259, -15.7775, -15.1413, -16.7784, -17.0871, -16.6462, -16.8677, -18.7851, -21.8767, -19.6476, -20.2567, -21.8806, -22.7765, -24.853, -28.2275, -41.0877, -53.7937, -75.9337, -110.2409, -141.6413, -179.2991, -54.8882]",23,8
CC_036,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9891, 0.9895, 0.9836, 0.9799, 0.9788, 0.9836, 0.9823, 0.9803, 0.976, 0.9745, 0.9686, 0.9664, 0.9687, 0.9681, 0.973, 0.9674, 0.9441, 0.9152, 0.8972, 0.8716, 0.8195, 0.807, 0.788, 0.8257, 0.8598, 0.8546, 0.8599, 0.5876]","[152030, 152042, 152045, 152048, 152044, 152043, 152036, 152040, 152036, 152044, 152041, 152031, 152025, 152037, 152040, 152032, 152045, 152046, 152033, 152037, 152039, 152047, 152052, 152050, 152052, 152052, 152051, 91915]","[-12.7506, -13.4799, -14.3045, -14.391, -14.6583, -16.4091, -16.4996, -17.2169, -16.4012, -18.3023, -18.8104, -18.37, -18.6545, -21.2157, -25.166, -21.999, -22.6672, -24.7185, -25.5332, -28.3391, -31.7014, -47.071, -60.7639, -88.0683, -128.0745, -165.3825, -209.8206, -54.7469]",16,1
CC_037,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9888, 0.9895, 0.9832, 0.9794, 0.9786, 0.9836, 0.9824, 0.9802, 0.9757, 0.9748, 0.9687, 0.9659, 0.9689, 0.9692, 0.973, 0.9679, 0.9443, 0.9174, 0.8997, 0.8745, 0.8271, 0.8183, 0.8062, 0.8403, 0.8677, 0.8614, 0.8636, 0.592]","[152030, 152043, 152045, 152048, 152044, 152043, 152036, 152040, 152036, 152044, 152040, 152031, 152024, 152036, 152040, 152032, 152045, 152046, 152032, 152037, 152039, 152047, 152051, 152052, 152053, 152052, 152050, 61118]","[-12.759, -13.4953, -14.3184, -14.4082, -14.6681, -16.408, -16.4911, -17.2066, -16.4018, -18.3065, -18.8176, -18.3391, -18.6929, -21.2912, -24.9962, -21.92, -22.6736, -24.6818, -25.1844, -27.9384, -31.96, -47.0758, -61.9825, -88.9403, -129.2307, -167.1162, -210.0233, -53.5287]",16,1
CC_038,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9888, 0.9895, 0.9831, 0.9793, 0.9784, 0.9836, 0.9823, 0.9801, 0.9755, 0.9745, 0.9684, 0.9657, 0.9686, 0.9688, 0.9727, 0.9675, 0.9438, 0.9161, 0.8962, 0.8705, 0.8204, 0.809, 0.7952, 0.8303, 0.8593, 0.8537, 0.8553, 0.5836]","[151524, 151759, 151791, 151846, 151891, 151861, 151812, 151888, 151904, 151941, 151944, 151833, 151815, 151861, 151839, 151829, 151868, 151868, 151864, 151844, 151846, 151904, 151952, 151935, 151944, 151934, 151910, 106829]","[-12.4906, -12.9745, -13.5398, -13.6339, -13.9294, -15.1898, -15.3188, -15.9951, -15.4191, -16.9824, -17.4597, -16.8449, -17.0974, -19.1465, -22.0644, -19.6513, -20.1926, -21.8901, -22.6248, -24.5747, -27.8248, -40.9324, -54.8927, -77.9734, -113.5826, -145.1208, -181.9669, -57.5347]",21,6
CC_039,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9888, 0.9894, 0.9834, 0.9795, 0.9785, 0.9837, 0.9825, 0.9803, 0.9758, 0.975, 0.9689, 0.9661, 0.9692, 0.9693, 0.9726, 0.9673, 0.9439, 0.9176, 0.9052, 0.8805, 0.8321, 0.8269, 0.814, 0.8457, 0.8737, 0.868, 0.8683, 0.5931]","[151810, 151916, 151891, 151942, 151947, 151905, 151860, 151917, 151948, 151989, 151971, 151890, 151885, 151898, 151942, 151925, 151951, 151949, 151887, 151897, 151884, 151931, 151979, 151962, 151973, 151976, 151957, 82569]","[-12.5542, -13.102, -13.6954, -13.798, -14.0544, -15.3103, -15.443, -16.1258, -15.5836, -17.2634, -17.6846, -17.1346, -17.3925, -19.3393, -22.873, -20.2528, -20.8262, -22.3158, -22.8374, -24.7731, -28.0273, -41.7519, -55.0609, -78.0323, -114.0637, -148.3766, -186.4735, -53.3896]",19,4
CC_040,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9887, 0.9894, 0.9831, 0.9793, 0.9784, 0.9834, 0.9823, 0.9801, 0.9756, 0.9742, 0.9684, 0.966, 0.9687, 0.9682, 0.9726, 0.9673, 0.9438, 0.9142, 0.901, 0.8755, 0.8281, 0.8208, 0.8025, 0.8359, 0.8652, 0.86, 0.8597, 0.5712]","[152003, 152034, 152031, 152041, 152038, 152038, 152025, 152036, 152039, 152038, 152037, 152021, 152018, 152030, 152035, 152030, 152029, 152037, 152021, 152025, 152020, 152029, 152039, 152035, 152039, 152043, 152041, 101037]","[-12.6891, -13.4035, -14.148, -14.2532, -14.5374, -16.1667, -16.3378, -17.1145, -16.4401, -18.1799, -18.7055, -18.1591, -18.4946, -20.9993, -24.6991, -21.8092, -22.3896, -24.1758, -24.8364, -27.1255, -30.1943, -44.7216, -59.4134, -84.4861, -122.5794, -159.591, -200.9929, -54.7784]",17,2
CC_041,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9889, 0.9895, 0.9834, 0.9797, 0.9786, 0.9838, 0.9826, 0.9804, 0.9759, 0.975, 0.969, 0.9661, 0.9691, 0.9692, 0.9726, 0.9673, 0.944, 0.9175, 0.9053, 0.8806, 0.8309, 0.8254, 0.8082, 0.8412, 0.8714, 0.8661, 0.8671, 0.5796]","[151496, 151825, 151866, 151920, 151939, 151935, 151874, 151908, 151932, 151954, 151953, 151872, 151841, 151896, 151904, 151865, 151930, 151901, 151882, 151890, 151919, 151947, 151963, 151929, 151940, 151950, 151948, 105317]","[-12.4864, -13.0237, -13.6508, -13.759, -14.0258, -15.4121, -15.4892, -16.0869, -15.5323, -17.0689, -17.549, -17.0191, -17.1675, -19.3255, -22.5697, -19.8778, -20.656, -21.9277, -22.7632, -24.7607, -28.0081, -41.3518, -53.6852, -76.1706, -111.7172, -145.2888, -184.5754, -54.3538]",20,5
CC_042,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.989, 0.9897, 0.9857, 0.9829, 0.9816, 0.9852, 0.9835, 0.9813, 0.9763, 0.9758, 0.9708, 0.9681, 0.9704, 0.9694, 0.973, 0.9675, 0.9454, 0.9176, 0.9043, 0.8795, 0.8319, 0.828, 0.811, 0.8428, 0.8695, 0.8638, 0.864, 0.5829]","[152030, 152043, 152044, 152048, 152045, 152043, 152036, 152040, 152036, 152044, 152041, 152031, 152026, 152036, 152040, 152032, 152045, 152047, 152032, 152035, 152041, 152048, 152051, 152051, 152053, 152052, 152051, 105531]","[-12.7554, -13.494, -14.2995, -14.3645, -14.6657, -16.4272, -16.5143, -17.2435, -16.4102, -18.3615, -18.8688, -18.4083, -18.6874, -21.1621, -25.1407, -21.9484, -22.5914, -24.6327, -25.193, -27.6719, -31.2047, -46.9847, -61.2677, -88.0698, -126.5294, -164.7646, -209.9795, -54.0955]",16,1
CC_043,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9889, 0.9895, 0.9836, 0.9797, 0.9787, 0.9837, 0.9825, 0.9803, 0.9759, 0.9744, 0.9684, 0.9659, 0.9686, 0.9686, 0.9729, 0.9675, 0.9437, 0.9156, 0.8993, 0.8724, 0.821, 0.8155, 0.8017, 0.8365, 0.8664, 0.8612, 0.8631, 0.5782]","[151518, 151757, 151792, 151845, 151890, 151862, 151811, 151886, 151900, 151940, 151945, 151832, 151812, 151860, 151835, 151825, 151864, 151857, 151859, 151847, 151865, 151906, 151953, 151938, 151945, 151938, 151912, 129814]","[-12.4856, -12.9661, -13.5337, -13.6261, -13.9256, -15.1939, -15.3238, -16.0054, -15.421, -16.9918, -17.4629, -16.8695, -17.0561, -19.058, -22.1358, -19.7103, -20.2168, -21.7431, -22.7817, -24.5437, -27.3922, -40.9508, -53.9129, -76.7567, -112.1914, -144.0699, -181.1884, -56.3298]",21,6
CC_044,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9889, 0.9897, 0.9856, 0.9827, 0.9814, 0.9851, 0.9834, 0.9811, 0.976, 0.9756, 0.9705, 0.9679, 0.9703, 0.9689, 0.9729, 0.9674, 0.9451, 0.9181, 0.9051, 0.8798, 0.8325, 0.8283, 0.8145, 0.8457, 0.8723, 0.865, 0.865, 0.5775]","[151463, 151782, 151821, 151864, 151830, 151802, 151604, 151806, 151827, 151875, 151868, 151796, 151790, 151806, 151796, 151730, 151804, 151747, 151764, 151745, 151791, 151853, 151901, 151880, 151870, 151881, 151853, 82686]","[-12.481, -12.9883, -13.5753, -13.6332, -13.8186, -15.0417, -15.0037, -15.7596, -15.2241, -16.6831, -17.0994, -16.7264, -16.9686, -18.714, -21.8876, -19.3095, -19.7564, -21.1646, -22.1094, -23.9787, -27.0503, -40.3189, -53.0918, -75.651, -109.3554, -141.2099, -178.0649, -53.4406]",24,9
CC_045,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.989, 0.9897, 0.9856, 0.9828, 0.9815, 0.9851, 0.9833, 0.9811, 0.9759, 0.9755, 0.9704, 0.9678, 0.9701, 0.9688, 0.9727, 0.9672, 0.9448, 0.9169, 0.9037, 0.8759, 0.8249, 0.8196, 0.8023, 0.8346, 0.8618, 0.8557, 0.8591, 0.574]","[151535, 151783, 151801, 151814, 151814, 151821, 151718, 151827, 151802, 151903, 151874, 151774, 151748, 151811, 151786, 151800, 151880, 151849, 151838, 151847, 151905, 151893, 151919, 151873, 151886, 151888, 151869, 105145]","[-12.4912, -12.9863, -13.5448, -13.5693, -13.8007, -15.088, -15.1354, -15.8106, -15.1612, -16.8244, -17.1231, -16.6816, -16.8991, -18.7443, -21.8626, -19.5787, -20.2447, -21.7048, -22.6098, -24.4694, -28.0205, -40.653, -53.2084, -74.9178, -109.3965, -141.4567, -178.7499, -54.0613]",23,8
SP_019,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9823, 0.986, 0.9833, 0.9811, 0.9815, 0.9831, 0.9838, 0.9842, 0.981, 0.9851, 0.9807, 0.9783, 0.981, 0.9805, 0.9851, 0.982, 0.9563, 0.9416, 0.9274, 0.9011, 0.8626, 0.8582, 0.8547, 0.867, 0.8802, 0.889, 0.8992, 0.7288]","[152041, 152036, 152029, 152024, 152008, 151986, 151939, 151981, 151970, 151978, 151944, 151906, 151827, 151929, 151935, 151917, 151905, 151955, 151925, 151970, 151965, 152000, 152019, 152021, 152021, 152016, 152009, 129096]","[-12.8458, -13.5131, -14.1708, -14.3054, -14.4106, -15.7675, -15.7498, -16.5494, -15.9378, -17.7984, -17.7235, -17.5442, -17.0753, -19.3936, -22.3912, -19.857, -19.8099, -22.2088, -22.7719, -24.8054, -28.5823, -42.2687, -56.4388, -78.6542, -115.3938, -153.4869, -194.3284, -55.7569]",15,0
SP_020,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9841, 0.987, 0.9843, 0.9823, 0.9829, 0.9849, 0.9851, 0.9853, 0.982, 0.9859, 0.9824, 0.9799, 0.982, 0.9808, 0.9851, 0.9819, 0.9575, 0.9435, 0.931, 0.9039, 0.8661, 0.8598, 0.8539, 0.8657, 0.8758, 0.886, 0.8967, 0.7327]","[152041, 152037, 152027, 152023, 152009, 151985, 151943, 151981, 151972, 151981, 151948, 151915, 151839, 151930, 151939, 151914, 151912, 151959, 151933, 151978, 151969, 152002, 152019, 152021, 152021, 152016, 152011, 129375]","[-12.8479, -13.491, -14.1364, -14.2694, -14.4073, -15.7889, -15.7524, -16.5667, -15.8702, -17.7159, -17.7279, -17.5029, -17.1314, -19.384, -22.661, -19.8904, -19.7851, -22.2091, -23.0036, -25.0692, -28.5094, -42.2596, -56.5519, -78.2823, -115.4775, -153.9163, -194.4541, -56.4604]",15,0
SP_021,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.98, 0.984, 0.9816, 0.9791, 0.98, 0.9822, 0.9831, 0.984, 0.9796, 0.9854, 0.9823, 0.9807, 0.982, 0.9818, 0.9861, 0.9827, 0.9569, 0.9433, 0.9287, 0.9023, 0.8661, 0.8647, 0.8614, 0.873, 0.8843, 0.893, 0.9043, 0.7355]","[152040, 152036, 152030, 152027, 152009, 151987, 151939, 151981, 151969, 151977, 151944, 151903, 151820, 151927, 151936, 151912, 151903, 151957, 151924, 151964, 151964, 152001, 152016, 152020, 152021, 152014, 152007, 123170]","[-12.84, -13.5168, -14.1585, -14.2957, -14.3991, -15.7626, -15.7359, -16.4884, -15.8424, -17.752, -17.6859, -17.4163, -16.9525, -19.3735, -22.2329, -19.6702, -19.8306, -22.2206, -22.5507, -24.899, -28.8061, -42.9782, -57.227, -80.0802, -116.9286, -154.2487, -195.9861, -54.364]",15,0
SP_023,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9832, 0.9866, 0.9835, 0.9813, 0.9819, 0.9837, 0.9843, 0.9848, 0.9809, 0.9858, 0.9825, 0.9801, 0.9824, 0.9815, 0.9858, 0.9829, 0.9584, 0.9435, 0.9297, 0.9025, 0.8648, 0.8598, 0.8522, 0.8619, 0.8732, 0.8827, 0.8952, 0.7318]","[152041, 152036, 152028, 152025, 152009, 151986, 151939, 151981, 151969, 151979, 151948, 151910, 151831, 151926, 151936, 151909, 151908, 151953, 151930, 151979, 151963, 152001, 152019, 152021, 152021, 152016, 152010, 134575]","[-12.8458, -13.4932, -14.1525, -14.312, -14.4102, -15.7709, -15.7335, -16.5438, -15.9012, -17.7972, -17.8053, -17.5711, -17.1475, -19.3758, -22.5499, -19.8976, -19.807, -22.0363, -22.8046, -25.0815, -28.3222, -41.9262, -56.0383, -78.1896, -116.2447, -153.9466, -193.4885, -56.1145]",15,0
SP_024,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9808, 0.9847, 0.9825, 0.9802, 0.981, 0.9822, 0.9829, 0.9834, 0.9803, 0.9856, 0.9823, 0.9803, 0.982, 0.9813, 0.9854, 0.9814, 0.9572, 0.9426, 0.9307, 0.9062, 0.8724, 0.8665, 0.8605, 0.8691, 0.8813, 0.8885, 0.9011, 0.7311]","[152042, 152036, 152028, 152026, 152008, 151986, 151943, 151980, 151965, 151977, 151943, 151903, 151819, 151926, 151932, 151906, 151898, 151953, 151919, 151963, 151955, 152000, 152017, 152021, 152021, 152015, 152007, 131376]","[-12.8407, -13.5035, -14.1395, -14.2724, -14.4044, -15.753, -15.7559, -16.4851, -15.8111, -17.7729, -17.677, -17.321, -16.9154, -19.2499, -22.1053, -19.518, -19.5873, -21.9962, -22.3599, -24.6433, -28.1552, -41.9315, -56.0569, -78.7521, -116.4304, -153.831, -195.6781, -55.4589]",15,0
SP_026,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.98, 0.9842, 0.9815, 0.9786, 0.9796, 0.9815, 0.9825, 0.9832, 0.9795, 0.9852, 0.9824, 0.981, 0.9826, 0.982, 0.986, 0.9825, 0.9575, 0.9422, 0.928, 0.9014, 0.8654, 0.8602, 0.8545, 0.8642, 0.8796, 0.8877, 0.9014, 0.7351]","[152042, 152036, 152030, 152026, 152009, 151987, 151940, 151981, 151967, 151976, 151943, 151904, 151822, 151925, 151934, 151911, 151901, 151951, 151923, 151967, 151961, 152000, 152017, 152021, 152021, 152015, 152007, 136566]","[-12.8396, -13.5162, -14.1484, -14.2966, -14.4101, -15.7907, -15.7488, -16.4995, -15.8401, -17.7555, -17.6859, -17.4565, -16.9141, -19.1759, -22.2622, -19.6335, -19.758, -22.0699, -22.4541, -24.7719, -28.3124, -42.1475, -56.4108, -79.7404, -116.7374, -153.9977, -196.0649, -55.6135]",15,0
SP_027,algorithmic,canonical,Qwen/Qwen2.5-7B-Instruct,-1,28,"[0.9821, 0.9861, 0.9839, 0.9816, 0.982, 0.984, 0.9847, 0.985, 0.9813, 0.9857, 0.9823, 0.9804, 0.9827, 0.9817, 0.9859, 0.9828, 0.9571, 0.9423, 0.9293, 0.9014, 0.8662, 0.8603, 0.8552, 0.8683, 0.8847, 0.8927, 0.9027, 0.725]","[152041, 152036, 152027, 152024, 152008, 151984, 151943, 151982, 151972, 151976, 151947, 151908, 151826, 151926, 151935, 151914, 151907, 151957, 151929, 151982, 151973, 152005, 152022, 152021, 152021, 152016, 152014, 132629]","[-12.8425, -13.5072, -14.1459, -14.2769, -14.3834, -15.746, -15.7572, -16.5187, -15.9034, -17.7506, -17.7345, -17.4926, -17.0827, -19.3171, -22.4828, -19.8739, -19.857, -22.2604, -22.84, -25.2448, -28.9416, -42.5194, -55.7961, -77.6762, -114.6349, -152.7924, -194.9984, -54.9525]",15,0
